mySQLProjectId	ownerLogin/projName	#ofCommunityMembers	issueId	assigneeSOId	assigneeGHLogin	assigneeGHMySQLId	assigneeGHMongoDBId	aR0:random	aR1:wRandom	aR2:zeroR	aR3:wR+Recency	aR4:Recency+zScore	aR5:tuning(0.0001)	aR6:tuning(0.001)	aR7:tuning(0.002)	aR8:tuning(0.003)	aR9:tuning(0.005)	aR10:tuning(0.007)	aR11:tuning(0.01)	aR12:tuning(0.05)	aR13:tuning(0.1)	aR14:tuning(0.5)	aR15:tuning(1)	aR16:tuning(5)	aR17:tuning(10)	aRR0:random	aRR1:wRandom	aRR2:zeroR	aRR3:wR+Recency	aRR4:Recency+zScore	aRR5:tunning(0.0001)	aRR6:tunning(0.001)	aRR7:tunning(0.002)	aRR8:tunning(0.003)	aRR9:tunning(0.005)	aRR10:tunning(0.007)	aRR11:tunning(0.01)	aRR12:tunning(0.05)	aRR13:tunning(0.1)	aRR14:tunning(0.5)	aRR15:tunning(1)	aRR16:tunning(5)	aRR17:tunning(10)	projectLanguage	projectDescription	issueTitle	issueLabels	issueBody
6093	JuliaLang/julia	73	1247072	659248	StefanKarpinski	26545	153596	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.5	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	output of eig is formatted in a non-obvious way	[]	 HomerReid wrote output of eig is formatted in a non-obvious way julia eig 1.0 2.0 2.0 1.0 -1.0 0.0 0.0 3.0 -0.70710678118654746 0.70710678118654746 0.70710678118654746 0.70710678118654746 This is related to #25 and #29 but should be put down specifically because it s something people are likely to notice fast.
6093	JuliaLang/julia	73	1258485	659248	StefanKarpinski	26545	153596	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	finalize printf format calling syntax	[decision;;breaking]	See https github.com JuliaLang julia issues 29#issuecomment-1617061 We should write a wrapper for printf that looks at the format string to check convert arguments then calls printf on each format specifier individually.
6093	JuliaLang/julia	73	1279023	2552596	ViralBShah	26598	744411	3	2	34	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.333333333	0.5	0.029411765	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	Can compare objects of unequal sizes with 	[bug]	rand 2 2 ones 3 2 false false false false 
6093	JuliaLang/julia	73	1317438	2552596	ViralBShah	26598	744411	2	3	12	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	0.5	0.333333333	0.083333333	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	Implement eig eigs for nonsymmetric cases	[feature]	Currently only symmetric cases of eig eigs are implemented. Need to complete all the cases. 
6093	JuliaLang/julia	73	1341524	2552596	ViralBShah	26598	744411	1	2	50	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	0.5	0.02	0.5	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	arpack wrappers should use Int32 for boolean	[bug]	The native code expects bools to be 32 bits wide and it writes to these arrays so we are getting buffer overruns. Prevents tests from completing unless you are lucky . 
6093	JuliaLang/julia	73	1389338	659248	StefanKarpinski	26545	153596	3	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.333333333	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	return types of x y	[]	As per this discussion http groups.google.com group julia-math browse thread thread 883880718ad4fe99 implement these return types for x y Int. Int Union Int Float Array Int . Int Union Array Int Array Float Array Int . Array Int Array Float Int. Array Int Array Float 
6093	JuliaLang/julia	73	1391330	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	make conversion to integers round	[feature]	This is easy per se but making sure everything that depends on the behavior of conversion to integers doesn t break is harder.
6093	JuliaLang/julia	73	1396394	2552596	ViralBShah	26598	744411	1	1	58	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	0.017241379	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	N-d support for vectorized functions	[feature]	The vectorized versions of math library functions currently only work on 1- and 2-d arrays julia sin rand 2 2 2 no method sin Array Float64 3 
6093	JuliaLang/julia	73	1400851	845766	zingales	717643	-	1	3	15	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0.333333333	0.066666667	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	addssh proc ip ssh key function	[]	Not only do i think this should be a feature in general. It would help me a out a tremendous amount setting up the EC2 cloud which should be done in a week or two at the most.
6093	JuliaLang/julia	73	1420601	2552596	ViralBShah	26598	744411	3	2	54	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.333333333	0.5	0.018518519	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	return eigenvalues and singular values as vectors	[]	not diagonal matrices 
6093	JuliaLang/julia	73	1425040	2552596	ViralBShah	26598	744411	2	2	18	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	0.5	0.5	0.055555556	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	special-case linear algebra operations for small matrices	[performance]	We now know inline code is faster than BLAS for 2x2 at least. Probably also helps for matrix vector and backslash. 
6093	JuliaLang/julia	73	1455074	659248	StefanKarpinski	26545	153596	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Implement version and banner 	[feature]	We should have a version that can programmatically query the version of julia in a way that allows doing arithmetic on version numbers. We should also have a banner which can recreate the banner printed on startup.
6093	JuliaLang/julia	73	1556977	659248	StefanKarpinski	26545	153596	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	cmd parsing bug	[bug]	 julia echo foo bar bar not defined julia echo foo bar bar not defined 
6093	JuliaLang/julia	73	1693335	659248	StefanKarpinski	26545	153596	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	make and and fallbacks work for all types	[]	This seems simple but there s some complication that made the obvious change fail.
6093	JuliaLang/julia	73	1714741	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	split generalize to chars strings char sets string sets regexes	[feature]	First of all the delimiter should come first like it does in other languages. Next these should all work split str split str split str split str split str 
6093	JuliaLang/julia	73	1882920	659248	StefanKarpinski	26545	153596	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	replace repl with interactive session in manual	[doc]	The term repl is not very intuitive and only widely known in Lisp circles.
6093	JuliaLang/julia	73	1906352	659248	StefanKarpinski	26545	153596	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	fix the external Makefile target for libunwind	[build]	This one doesn t work like all the other ones.
6093	JuliaLang/julia	73	1915682	659248	StefanKarpinski	26545	153596	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	disassemble 	[feature]	Would be nice to have a disassemble routine and document in the manual the functions that show the AST the inference results and generated LLVM code. 
6093	JuliaLang/julia	73	1915701	2552596	ViralBShah	26598	744411	2	2	26	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.5	0.5	0.038461538	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	Way to return only singular values from SVD	[feature]	Alan needs SVD where it only returns the singular values without wasting resources computing U and V. Need to call the correct routine from LAPACK. This is another of those multiple output things where matlab does things based on nargout. How do we do it 
6093	JuliaLang/julia	73	1934313	2552596	ViralBShah	26598	744411	3	1	49	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.333333333	1	0.020408163	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	slices of matrices should be vectors	[bug;;decision]	 julia X i 2 - j i 1 10 j 1 10 julia typeof X Array Int64 2 julia X 1 10x1 Int64 Array 0 3 8 15 24 35 48 63 80 99 
6093	JuliaLang/julia	73	1934498	659248	StefanKarpinski	26545	153596	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	0.5	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	implement reinterpret using jl reshape array	[breaking]	This should as a side-effect allow the result array to share memory with the argument array.
6093	JuliaLang/julia	73	1959582	659248	StefanKarpinski	26545	153596	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	0.5	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	define ifloor and iceil library functions	[feature]	All the conversion to integer functions should have i-prefixed versions that yield integer-typed answers.
6093	JuliaLang/julia	73	2005724	2552596	ViralBShah	26598	744411	3	1	66	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.333333333	1	0.015151515	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	binary installers	[feature]	To release and expect more than a handful of hardcore users to try Julia we need easy binary installers. Viral said he s done this on OS X before. Not sure what we can do on Linux RPMs Debian packages 
6093	JuliaLang/julia	73	2088215	2552596	ViralBShah	26598	744411	1	2	36	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0.5	0.027777778	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	eigs fails on small matrices	[bug]	 julia eigs randn 5 5 -3 error in ARPACK aupd 
6093	JuliaLang/julia	73	2124023	659248	StefanKarpinski	26545	153596	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	0.5	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	incorrect matrix printing i j i 1 100 j 1 100 	[bug]	The output is all wonky.
6093	JuliaLang/julia	73	2206440	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	fix comparisons between Float64 and Int64	[bug]	We currently promote to Float64 which gives the wrong answer in cases like these julia float64 2 60 2 60+1 true julia float64 2 60 2 60+1 false 
6093	JuliaLang/julia	73	2344055	659248	StefanKarpinski	26545	153596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	do type conversion before equality checking for typed hashes	[bug]	 julia h HashTable Int64 HashTable julia h 1.5 1.5 2 1.5 julia h 2 2 2 2 2 1.5 Oops.
6093	JuliaLang/julia	73	2379539	2552596	ViralBShah	26598	744411	3	1	38	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.333333333	1	0.026315789	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	sparse is really slow	[performance]	On the most simple case julia sparse is 20 times slower than matlab. I think the code can be written in a better way for sure but I m not sure if it will give us 20x improvement. This does not even include the cases where the inputs have to be sorted. Matlab a 1 100000 tic s sparse a a a toc Elapsed time is 0.010585 seconds. Julia julia x 1 100000 julia tic sparse x x x toc elapsed time 0.19214701652526855 seconds 
6093	JuliaLang/julia	73	2545029	659248	StefanKarpinski	26545	153596	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	more process features	[feature]	Things that are needed - writing to file handles run echo Hello fh - reading from file handles run fh sort -nr - writing to files by name run echo Hello hello.txt - append to files by name run echo world hello.txt - reading from files by name run usr share dict words tr A-Z a-z - programmatically writing to a pipeline - better name than spawn for starting a process without blocking - make run cmd throw an error on failure - use success cmd to just test for success or failure 
6093	JuliaLang/julia	73	2691251	659248	StefanKarpinski	26545	153596	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Use jit in pcre	[performance]	I expect julia regex stuff will get speedups due to the new jit in PCRE.
6093	JuliaLang/julia	73	2731513	659248	StefanKarpinski	26545	153596	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	writing to processes	[bug;;priority]	 cmd cat s fdio write to cmd .fd true spawn cmd write s a n close s wait cmd The wait here hangs. Also the following does not seem to work but I m not sure it s supposed to be fully supported yet julia run Cmd - println foo nbar sort foo bar 
6093	JuliaLang/julia	73	2741458	659248	StefanKarpinski	26545	153596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	float ranges mismatch between length and bounds error	[bug]	 julia r 2.0 53-2 2.0 53+3 9.00719925474099000e+15 9.00719925474099600e+15 julia r 1 9.00719925474099000e+15 julia r 2 9.00719925474099100e+15 julia r 3 9.00719925474099200e+15 julia r 4 9.00719925474099200e+15 julia r 5 9.00719925474099400e+15 julia r 6 9.00719925474099600e+15 julia r 7 9.00719925474099600e+15 julia r 8 9.00719925474099600e+15 julia r 9 BoundsError in ref Users stefan projects julia j range.j 76 in run repl Users stefan projects julia j client.j 22 in start Users stefan projects julia j client.j 134 julia length r 7 
6093	JuliaLang/julia	73	2826931	2552596	ViralBShah	26598	744411	2	1	15	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.5	1	0.066666667	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	can t infer type of hcat matrix vector 	[performance]	For example rand 2 2 rand 2 . This uses the fallback definition of cat dim x... which handles scalars and everything else. We may need to both work on the function and make some type inference improvements. We also might want to add some more specializations to cat to handle common cases like this. 
6093	JuliaLang/julia	73	2864657	659248	StefanKarpinski	26545	153596	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	printf f 1e308 	[bug]	Dies. The problem is that we overrun the grisu digits buffer. Too tired to fix it now.
6093	JuliaLang/julia	73	2880546	659248	StefanKarpinski	26545	153596	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	printf and complex numbers	[feature]	How do we handle complex numbers in printf It would be nice to handle them. Does C99 say anything on the topic julia printf 8.2f n randn +im randn type error typeassert expected Real got Complex128 in anonymous no file in printf Users viral julia j printf.j 315 in run repl Users viral julia j client.j 22 in start Users viral julia j client.j 130 
